id_juego,id_plataforma,id_tiempo,id_rating_critico,global_sales,na_sales,jp_sales,eu_sales,other_sales,id_venta
31663,31,274.0,5.0,0.0,0.0,0.0,0.0,0.0,5160
31671,34,341.0,36.0,0.0,0.0,0.0,0.0,0.0,5161
31674,18,280.0,9.0,0.0,0.0,0.0,0.0,0.0,5162
31677,15,312.0,10.0,0.0,0.0,0.0,0.0,0.0,5163
31681,34,274.0,44.0,0.0,0.0,0.0,0.0,0.0,5164
31683,6,312.0,12.0,0.0,0.0,0.0,0.0,0.0,5165
31684,34,305.0,51.0,0.0,0.0,0.0,0.0,0.0,5166
31694,34,329.0,27.0,0.0,0.0,0.0,0.0,0.0,5167
31721,15,341.0,29.0,0.0,0.0,0.0,0.0,0.0,5168
31735,34,312.0,16.0,0.0,0.0,0.0,0.0,0.0,5169
31738,15,312.0,46.0,0.0,0.0,0.0,0.0,0.0,5170
31741,34,274.0,37.0,0.0,0.0,0.0,0.0,0.0,5171
31753,18,300.0,26.0,0.0,0.0,0.0,0.0,0.0,5172
31769,15,274.0,35.0,0.0,0.0,0.0,0.0,0.0,5173
31787,34,341.0,10.0,0.0,0.0,0.0,0.0,0.0,5174
31788,15,329.0,27.0,0.0,0.0,0.0,0.0,0.0,5175
31811,31,312.0,29.0,0.0,0.0,0.0,0.0,0.0,5176
31816,29,327.0,44.0,0.0,0.0,0.0,0.0,0.0,5177
31818,12,263.0,36.0,0.0,0.0,0.0,0.0,0.0,5178
31837,6,312.0,16.0,0.0,0.0,0.0,0.0,0.0,5179
31845,34,329.0,55.0,0.0,0.0,0.0,0.0,0.0,5180
31850,6,329.0,6.0,0.0,0.0,0.0,0.0,0.0,5181
31851,15,312.0,7.0,0.0,0.0,0.0,0.0,0.0,5182
31864,15,341.0,25.0,0.0,0.0,0.0,0.0,0.0,5183
31890,34,327.0,37.0,0.0,0.0,0.0,0.0,0.0,5184
31899,31,341.0,52.0,0.0,0.0,0.0,0.0,0.0,5185
31901,34,312.0,52.0,0.0,0.0,0.0,0.0,0.0,5186
31906,45,341.0,55.0,0.0,0.0,0.0,0.0,0.0,5187
31952,34,312.0,55.0,0.0,0.0,0.0,0.0,0.0,5188
31952,15,312.0,30.0,0.0,0.0,0.0,0.0,0.0,5189
31962,15,341.0,10.0,0.0,0.0,0.0,0.0,0.0,5190
31963,15,312.0,19.0,0.0,0.0,0.0,0.0,0.0,5191
31964,15,341.0,16.0,0.0,0.0,0.0,0.0,0.0,5192
8225,15,312.0,19.0,0.0,0.0,0.0,0.0,0.0,5193
31986,34,305.0,16.0,0.0,0.0,0.0,0.0,0.0,5194
31996,15,312.0,29.0,0.0,0.0,0.0,0.0,0.0,5195
32005,34,327.0,61.0,0.0,0.0,0.0,0.0,0.0,5196
32014,31,329.0,44.0,0.0,0.0,0.0,0.0,0.0,5197
32034,45,341.0,16.0,0.0,0.0,0.0,0.0,0.0,5198
32038,31,341.0,9.0,0.0,0.0,0.0,0.0,0.0,5199
32054,12,254.0,10.0,0.0,0.0,0.0,0.0,0.0,5200
32115,18,300.0,18.0,0.0,0.0,0.0,0.0,0.0,5201
32146,34,247.0,35.0,0.0,0.0,0.0,0.0,0.0,5202
32197,12,247.0,16.0,0.0,0.0,0.0,0.0,0.0,5203
32204,45,329.0,46.0,0.0,0.0,0.0,0.0,0.0,5204
32206,6,238.0,10.0,0.0,0.0,0.0,0.0,0.0,5205
32207,34,327.0,32.0,0.0,0.0,0.0,0.0,0.0,5206
32258,34,341.0,44.0,0.0,0.0,0.0,0.0,0.0,5207
32277,34,329.0,44.0,0.0,0.0,0.0,0.0,0.0,5208
32278,6,329.0,10.0,0.0,0.0,0.0,0.0,0.0,5209
1365,15,327.0,44.0,0.0,0.0,0.0,0.0,0.0,5210
32313,34,312.0,29.0,0.0,0.0,0.0,0.0,0.0,5211
32339,34,305.0,47.0,0.0,0.0,0.0,0.0,0.0,5212
32347,31,274.0,21.0,0.0,0.0,0.0,0.0,0.0,5213
32387,34,327.0,38.0,0.0,0.0,0.0,0.0,0.0,5214
32401,45,312.0,5.0,0.0,0.0,0.0,0.0,0.0,5215
32421,15,329.0,29.0,0.0,0.0,0.0,0.0,0.0,5216
32432,45,312.0,12.0,0.0,0.0,0.0,0.0,0.0,5217
32448,26,356.0,10.0,0.0,0.0,0.0,0.0,0.0,5218
31329,42,321.0,6.0,0.0,0.0,0.0,0.0,0.0,5219
9918,18,300.0,27.0,0.0,0.0,0.0,0.0,0.0,5220
32465,45,341.0,44.0,0.0,0.0,0.0,0.0,0.0,5221
32474,18,300.0,15.0,0.0,0.0,0.0,0.0,0.0,5222
32501,6,341.0,10.0,0.0,0.0,0.0,0.0,0.0,5223
32519,34,312.0,21.0,0.0,0.0,0.0,0.0,0.0,5224
32549,34,327.0,29.0,0.0,0.0,0.0,0.0,0.0,5225
32550,25,329.0,55.0,0.0,0.0,0.0,0.0,0.0,5226
32554,15,329.0,47.0,0.0,0.0,0.0,0.0,0.0,5227
32554,34,305.0,21.0,0.0,0.0,0.0,0.0,0.0,5228
32555,15,341.0,18.0,0.0,0.0,0.0,0.0,0.0,5229
32555,34,341.0,1.0,0.0,0.0,0.0,0.0,0.0,5230
32556,23,254.0,29.0,0.0,0.0,0.0,0.0,0.0,5231
32585,34,312.0,7.0,0.0,0.0,0.0,0.0,0.0,5232
31401,34,312.0,9.0,0.0,0.0,0.0,0.0,0.0,5233
32649,34,312.0,16.0,0.0,0.0,0.0,0.0,0.0,5234
32653,31,274.0,33.0,0.0,0.0,0.0,0.0,0.0,5235
32667,6,312.0,29.0,0.0,0.0,0.0,0.0,0.0,5236
32689,60,254.0,63.0,0.0,0.0,0.0,0.0,0.0,5237
32694,18,332.0,6.0,0.0,0.0,0.0,0.0,0.0,5238
32695,18,332.0,81.0,0.0,0.0,0.0,0.0,0.0,5239
32706,6,341.0,29.0,0.0,0.0,0.0,0.0,0.0,5240
32708,6,329.0,51.0,0.0,0.0,0.0,0.0,0.0,5241
32716,60,254.0,84.0,0.0,0.0,0.0,0.0,0.0,5242
32722,15,329.0,10.0,0.0,0.0,0.0,0.0,0.0,5243
6956,34,305.0,23.0,0.0,0.0,0.0,0.0,0.0,5244
6956,6,305.0,20.0,0.0,0.0,0.0,0.0,0.0,5245
32744,45,329.0,47.0,0.0,0.0,0.0,0.0,0.0,5246
32764,34,312.0,52.0,0.0,0.0,0.0,0.0,0.0,5247
32775,25,329.0,16.0,0.0,0.0,0.0,0.0,0.0,5248
32778,18,300.0,50.0,0.0,0.0,0.0,0.0,0.0,5249
13857,34,312.0,34.0,0.0,0.0,0.0,0.0,0.0,5250
32817,34,341.0,35.0,0.0,0.0,0.0,0.0,0.0,5251
32830,34,329.0,55.0,0.0,0.0,0.0,0.0,0.0,5252
32846,45,341.0,10.0,0.0,0.0,0.0,0.0,0.0,5253
32859,18,300.0,20.0,0.0,0.0,0.0,0.0,0.0,5254
31387,15,312.0,9.0,0.0,0.0,0.0,0.0,0.0,5255
32883,15,329.0,10.0,0.0,0.0,0.0,0.0,0.0,5256
32910,45,329.0,46.0,0.0,0.0,0.0,0.0,0.0,5257
32922,60,247.0,9.0,0.0,0.0,0.0,0.0,0.0,5258
32936,29,327.0,29.0,0.0,0.0,0.0,0.0,0.0,5259
32968,34,329.0,12.0,0.0,0.0,0.0,0.0,0.0,5260
32968,15,329.0,9.0,0.0,0.0,0.0,0.0,0.0,5261
32971,15,329.0,38.0,0.0,0.0,0.0,0.0,0.0,5262
9596,9,263.0,62.0,0.0,0.0,0.0,0.0,0.0,5263
668,60,254.0,48.0,0.0,0.0,0.0,0.0,0.0,5264
33018,45,341.0,42.0,0.0,0.0,0.0,0.0,0.0,5265
33031,15,329.0,32.0,0.0,0.0,0.0,0.0,0.0,5266
33031,34,329.0,32.0,0.0,0.0,0.0,0.0,0.0,5267
33054,15,329.0,16.0,0.0,0.0,0.0,0.0,0.0,5268
33059,18,290.0,48.0,0.0,0.0,0.0,0.0,0.0,5269
33062,31,274.0,21.0,0.0,0.0,0.0,0.0,0.0,5270
33093,34,341.0,9.0,0.0,0.0,0.0,0.0,0.0,5271
33109,6,341.0,52.0,0.0,0.0,0.0,0.0,0.0,5272
33109,15,329.0,46.0,0.0,0.0,0.0,0.0,0.0,5273
33109,34,341.0,52.0,0.0,0.0,0.0,0.0,0.0,5274
33117,6,341.0,29.0,0.0,0.0,0.0,0.0,0.0,5275
31383,31,274.0,31.0,0.0,0.0,0.0,0.0,0.0,5276
33135,45,341.0,37.0,0.0,0.0,0.0,0.0,0.0,5277
33136,15,312.0,32.0,0.0,0.0,0.0,0.0,0.0,5278
33149,15,341.0,38.0,0.0,0.0,0.0,0.0,0.0,5279
33193,29,327.0,16.0,0.0,0.0,0.0,0.0,0.0,5280
33201,15,329.0,16.0,0.0,0.0,0.0,0.0,0.0,5281
33228,31,274.0,24.0,0.0,0.0,0.0,0.0,0.0,5282
33239,6,254.0,12.0,0.0,0.0,0.0,0.0,0.0,5283
33242,34,312.0,46.0,0.0,0.0,0.0,0.0,0.0,5284
33258,12,327.0,29.0,0.0,0.0,0.0,0.0,0.0,5285
33263,15,312.0,10.0,0.0,0.0,0.0,0.0,0.0,5286
33267,34,247.0,35.0,0.0,0.0,0.0,0.0,0.0,5287
33377,2,271.0,19.0,0.0,0.0,0.0,0.0,0.0,5288
33381,24,271.0,21.0,0.0,0.0,0.0,0.0,0.0,5289
33593,24,271.0,17.0,0.0,0.0,0.0,0.0,0.0,5290
33594,8,274.0,26.0,0.0,0.0,0.0,0.0,0.0,5291
33595,10,247.0,23.0,0.0,0.0,0.0,0.0,0.0,5292
33597,25,329.0,26.0,0.0,0.0,0.0,0.0,0.0,5293
33602,3,280.0,17.0,0.0,0.0,0.0,0.0,0.0,5294
33605,1,341.0,12.0,0.0,0.0,0.0,0.0,0.0,5295
33606,3,247.0,6.0,0.0,0.0,0.0,0.0,0.0,5296
33608,9,290.0,11.0,0.0,0.0,0.0,0.0,0.0,5297
33610,19,356.0,21.0,0.0,0.0,0.0,0.0,0.0,5298
33611,9,332.0,24.0,0.0,0.0,0.0,0.0,0.0,5299
33613,21,441.0,13.0,0.0,0.0,0.0,0.0,0.0,5300
33614,27,321.0,7.0,0.0,0.0,0.0,0.0,0.0,5301
33617,23,254.0,21.0,0.0,0.0,0.0,0.0,0.0,5302
33620,14,280.0,9.0,0.0,0.0,0.0,0.0,0.0,5303
33621,12,280.0,17.0,0.0,0.0,0.0,0.0,0.0,5304
33622,1,274.0,12.0,0.0,0.0,0.0,0.0,0.0,5305
33623,1,347.0,20.0,0.0,0.0,0.0,0.0,0.0,5306
33626,2,321.0,38.0,0.0,0.0,0.0,0.0,0.0,5307
33618,19,356.0,12.0,0.0,0.0,0.0,0.0,0.0,5308
33608,7,312.0,31.0,0.0,0.0,0.0,0.0,0.0,5309
33629,19,332.0,6.0,0.0,0.0,0.0,0.0,0.0,5310
33630,1,305.0,26.0,0.0,0.0,0.0,0.0,0.0,5311
33632,19,363.0,24.0,0.0,0.0,0.0,0.0,0.0,5312
33634,5,319.0,18.0,0.0,0.0,0.0,0.0,0.0,5313
33642,34,312.0,20.0,0.0,0.0,0.0,0.0,0.0,5314
33649,10,305.0,57.0,0.0,0.0,0.0,0.0,0.0,5315
33652,23,254.0,52.0,0.0,0.0,0.0,0.0,0.0,5316
33654,19,290.0,21.0,0.0,0.0,0.0,0.0,0.0,5317
33655,12,280.0,6.0,0.0,0.0,0.0,0.0,0.0,5318
33660,1,274.0,10.0,0.0,0.0,0.0,0.0,0.0,5319
3393,19,300.0,34.0,0.0,0.0,0.0,0.0,0.0,5320
33664,9,381.0,10.0,0.0,0.0,0.0,0.0,0.0,5321
1496,7,247.0,7.0,0.0,0.0,0.0,0.0,0.0,5322
33676,41,305.0,1.0,0.0,0.0,0.0,0.0,0.0,5323
1127,6,298.0,7.0,0.0,0.0,0.0,0.0,0.0,5324
33685,6,300.0,17.0,0.0,0.0,0.0,0.0,0.0,5325
33700,4,327.0,29.0,0.0,0.0,0.0,0.0,0.0,5326
33701,6,300.0,18.0,0.0,0.0,0.0,0.0,0.0,5327
33708,18,280.0,20.0,0.0,0.0,0.0,0.0,0.0,5328
33713,25,329.0,35.0,0.0,0.0,0.0,0.0,0.0,5329
33715,18,280.0,35.0,0.0,0.0,0.0,0.0,0.0,5330
33728,18,300.0,5.0,0.0,0.0,0.0,0.0,0.0,5331
3748,18,300.0,19.0,0.0,0.0,0.0,0.0,0.0,5332
33760,20,356.0,18.0,0.0,0.0,0.0,0.0,0.0,5333
33771,31,341.0,35.0,0.0,0.0,0.0,0.0,0.0,5334
33773,60,238.0,16.0,0.0,0.0,0.0,0.0,0.0,5335
5099,34,341.0,25.0,0.0,0.0,0.0,0.0,0.0,5336
33819,14,327.0,51.0,0.0,0.0,0.0,0.0,0.0,5337
33844,34,329.0,32.0,0.0,0.0,0.0,0.0,0.0,5338
33844,15,329.0,29.0,0.0,0.0,0.0,0.0,0.0,5339
2789,3,305.0,30.0,0.0,0.0,0.0,0.0,0.0,5340
2789,15,312.0,30.0,0.0,0.0,0.0,0.0,0.0,5341
1385,15,312.0,9.0,0.0,0.0,0.0,0.0,0.0,5342
422,34,312.0,18.0,0.0,0.0,0.0,0.0,0.0,5343
745,15,274.0,18.0,0.0,0.0,0.0,0.0,0.0,5344
33845,34,312.0,10.0,0.0,0.0,0.0,0.0,0.0,5345
33845,15,312.0,10.0,0.0,0.0,0.0,0.0,0.0,5346
33857,9,356.0,29.0,0.0,0.0,0.0,0.0,0.0,5347
33869,18,332.0,51.0,0.0,0.0,0.0,0.0,0.0,5348
33871,12,254.0,42.0,0.0,0.0,0.0,0.0,0.0,5349
33874,3,263.0,61.0,0.0,0.0,0.0,0.0,0.0,5350
33908,60,238.0,12.0,0.0,0.0,0.0,0.0,0.0,5351
33913,60,238.0,46.0,0.0,0.0,0.0,0.0,0.0,5352
33924,6,263.0,55.0,0.0,0.0,0.0,0.0,0.0,5353
33925,15,341.0,46.0,0.0,0.0,0.0,0.0,0.0,5354
33925,34,341.0,46.0,0.0,0.0,0.0,0.0,0.0,5355
2602,15,312.0,51.0,0.0,0.0,0.0,0.0,0.0,5356
33949,18,280.0,31.0,0.0,0.0,0.0,0.0,0.0,5357
33950,15,329.0,21.0,0.0,0.0,0.0,0.0,0.0,5358
33950,34,329.0,18.0,0.0,0.0,0.0,0.0,0.0,5359
33958,18,300.0,31.0,0.0,0.0,0.0,0.0,0.0,5360
33963,21,381.0,29.0,0.0,0.0,0.0,0.0,0.0,5361
33971,34,341.0,10.0,0.0,0.0,0.0,0.0,0.0,5362
33974,12,263.0,19.0,0.0,0.0,0.0,0.0,0.0,5363
4574,15,312.0,47.0,0.0,0.0,0.0,0.0,0.0,5364
10987,18,280.0,77.0,0.0,0.0,0.0,0.0,0.0,5365
33990,31,312.0,44.0,0.0,0.0,0.0,0.0,0.0,5366
33633,29,327.0,30.0,0.0,0.0,0.0,0.0,0.0,5367
33654,29,305.0,32.0,0.0,0.0,0.0,0.0,0.0,5368
6742,14,263.0,29.0,0.0,0.0,0.0,0.0,0.0,5369
1329,15,312.0,35.0,0.0,0.0,0.0,0.0,0.0,5370
34020,18,300.0,10.0,0.0,0.0,0.0,0.0,0.0,5371
34021,18,300.0,22.0,0.0,0.0,0.0,0.0,0.0,5372
34022,18,300.0,21.0,0.0,0.0,0.0,0.0,0.0,5373
34027,31,329.0,46.0,0.0,0.0,0.0,0.0,0.0,5374
34045,15,312.0,36.0,0.0,0.0,0.0,0.0,0.0,5375
34057,3,247.0,29.0,0.0,0.0,0.0,0.0,0.0,5376
615,6,271.0,5.0,0.0,0.0,0.0,0.0,0.0,5377
34063,34,329.0,25.0,0.0,0.0,0.0,0.0,0.0,5378
12911,15,312.0,47.0,0.0,0.0,0.0,0.0,0.0,5379
34076,60,247.0,9.0,0.0,0.0,0.0,0.0,0.0,5380
1005,34,312.0,20.0,0.0,0.0,0.0,0.0,0.0,5381
34102,15,341.0,29.0,0.0,0.0,0.0,0.0,0.0,5382
34112,34,341.0,46.0,0.0,0.0,0.0,0.0,0.0,5383
5844,18,332.0,19.0,0.0,0.0,0.0,0.0,0.0,5384
34129,34,341.0,16.0,0.0,0.0,0.0,0.0,0.0,5385
34149,31,329.0,41.0,0.0,0.0,0.0,0.0,0.0,5386
1698,18,332.0,53.0,0.0,0.0,0.0,0.0,0.0,5387
34185,31,341.0,40.0,0.0,0.0,0.0,0.0,0.0,5388
5254,18,300.0,30.0,0.0,0.0,0.0,0.0,0.0,5389
34203,18,300.0,15.0,0.0,0.0,0.0,0.0,0.0,5390
33610,29,305.0,22.0,0.0,0.0,0.0,0.0,0.0,5391
280,34,312.0,12.0,0.0,0.0,0.0,0.0,0.0,5392
2316,15,329.0,31.0,0.0,0.0,0.0,0.0,0.0,5393
9979,18,332.0,25.0,0.0,0.0,0.0,0.0,0.0,5394
34253,31,329.0,42.0,0.0,0.0,0.0,0.0,0.0,5395
34279,60,254.0,79.0,0.0,0.0,0.0,0.0,0.0,5396
34281,31,329.0,12.0,0.0,0.0,0.0,0.0,0.0,5397
1099,15,312.0,31.0,0.0,0.0,0.0,0.0,0.0,5398
232,34,329.0,6.0,0.0,0.0,0.0,0.0,0.0,5399
232,15,329.0,14.0,0.0,0.0,0.0,0.0,0.0,5400
92,34,312.0,18.0,0.0,0.0,0.0,0.0,0.0,5401
34326,15,312.0,35.0,0.0,0.0,0.0,0.0,0.0,5402
34333,15,329.0,9.0,0.0,0.0,0.0,0.0,0.0,5403
34337,34,327.0,34.0,0.0,0.0,0.0,0.0,0.0,5404
34362,34,312.0,10.0,0.0,0.0,0.0,0.0,0.0,5405
34371,15,305.0,28.0,0.0,0.0,0.0,0.0,0.0,5406
34372,15,341.0,25.0,0.0,0.0,0.0,0.0,0.0,5407
34376,4,327.0,50.0,0.0,0.0,0.0,0.0,0.0,5408
34376,14,327.0,57.0,0.0,0.0,0.0,0.0,0.0,5409
34379,18,300.0,50.0,0.0,0.0,0.0,0.0,0.0,5410
290,6,274.0,29.0,0.0,0.0,0.0,0.0,0.0,5411
5659,15,312.0,36.0,0.0,0.0,0.0,0.0,0.0,5412
5781,15,312.0,36.0,0.0,0.0,0.0,0.0,0.0,5413
5277,18,332.0,31.0,0.0,0.0,0.0,0.0,0.0,5414
10994,26,300.0,42.0,0.0,0.0,0.0,0.0,0.0,5415
34476,18,300.0,62.0,0.0,0.0,0.0,0.0,0.0,5416
34488,18,300.0,5.0,0.0,0.0,0.0,0.0,0.0,5417
34494,34,341.0,27.0,0.0,0.0,0.0,0.0,0.0,5418
34534,34,329.0,16.0,0.0,0.0,0.0,0.0,0.0,5419
34534,15,329.0,16.0,0.0,0.0,0.0,0.0,0.0,5420
34540,18,300.0,49.0,0.0,0.0,0.0,0.0,0.0,5421
3393,6,332.0,67.0,0.0,0.0,0.0,0.0,0.0,5422
3393,18,300.0,69.0,0.0,0.0,0.0,0.0,0.0,5423
34550,18,332.0,26.0,0.0,0.0,0.0,0.0,0.0,5424
34551,18,300.0,36.0,0.0,0.0,0.0,0.0,0.0,5425
34557,18,300.0,66.0,0.0,0.0,0.0,0.0,0.0,5426
33629,18,300.0,25.0,0.0,0.0,0.0,0.0,0.0,5427
2720,18,300.0,52.0,0.0,0.0,0.0,0.0,0.0,5428
4817,6,254.0,40.0,0.0,0.0,0.0,0.0,0.0,5429
34606,18,300.0,39.0,0.0,0.0,0.0,0.0,0.0,5430
34622,18,280.0,33.0,0.0,0.0,0.0,0.0,0.0,5431
34624,18,332.0,46.0,0.0,0.0,0.0,0.0,0.0,5432
34627,6,300.0,75.0,0.0,0.0,0.0,0.0,0.0,5433
34629,60,247.0,26.0,0.0,0.0,0.0,0.0,0.0,5434
34641,18,332.0,49.0,0.0,0.0,0.0,0.0,0.0,5435
34645,18,300.0,26.0,0.0,0.0,0.0,0.0,0.0,5436
2441,3,305.0,36.0,0.0,0.0,0.0,0.0,0.0,5437
34648,18,300.0,15.0,0.0,0.0,0.0,0.0,0.0,5438
34667,15,329.0,29.0,0.0,0.0,0.0,0.0,0.0,5439
13266,6,238.0,29.0,0.0,0.0,0.0,0.0,0.0,5440
34698,6,329.0,12.0,0.0,0.0,0.0,0.0,0.0,5441
2788,34,329.0,37.0,0.0,0.0,0.0,0.0,0.0,5442
34765,15,274.0,6.0,0.0,0.0,0.0,0.0,0.0,5443
34769,6,356.0,22.0,0.0,0.0,0.0,0.0,0.0,5444
34826,5,459.0,10.0,0.0,0.0,0.0,0.0,0.0,5445
34828,2,462.0,19.0,0.0,0.0,0.0,0.0,0.0,5446
34836,2,462.0,7.0,0.0,0.0,0.0,0.0,0.0,5447
34837,2,459.0,18.0,0.0,0.0,0.0,0.0,0.0,5448
34837,5,459.0,18.0,0.0,0.0,0.0,0.0,0.0,5449
34841,65,521.0,16.0,0.0,0.0,0.0,0.0,0.0,5450
34841,64,521.0,16.0,0.0,0.0,0.0,0.0,0.0,5451
460,6,359.0,13.0,0.0,0.0,0.0,0.0,0.0,5452
1005,2,462.0,22.0,0.0,0.0,0.0,0.0,0.0,5453
34897,6,462.0,10.0,0.0,0.0,0.0,0.0,0.0,5454
34897,2,462.0,25.0,0.0,0.0,0.0,0.0,0.0,5455
34897,5,462.0,16.0,0.0,0.0,0.0,0.0,0.0,5456
34979,26,290.0,1.0,0.0,0.0,0.0,0.0,0.0,5457
34987,26,300.0,24.0,0.0,0.0,0.0,0.0,0.0,5458
34992,10,305.0,20.0,0.0,0.0,0.0,0.0,0.0,5459
34994,25,347.0,14.0,0.0,0.0,0.0,0.0,0.0,5460
34996,25,319.0,18.0,0.0,0.0,0.0,0.0,0.0,5461
34997,12,254.0,7.0,0.0,0.0,0.0,0.0,0.0,5462
34999,10,329.0,20.0,0.0,0.0,0.0,0.0,0.0,5463
35003,26,332.0,6.0,0.0,0.0,0.0,0.0,0.0,5464
35007,10,341.0,20.0,0.0,0.0,0.0,0.0,0.0,5465
34980,6,298.0,18.0,0.0,0.0,0.0,0.0,0.0,5466
35011,12,238.0,12.0,0.0,0.0,0.0,0.0,0.0,5467
35017,9,356.0,3.0,0.0,0.0,0.0,0.0,0.0,5468
35021,25,271.0,5.0,0.0,0.0,0.0,0.0,0.0,5469
35024,9,332.0,1.0,0.0,0.0,0.0,0.0,0.0,5470
35025,3,280.0,18.0,0.0,0.0,0.0,0.0,0.0,5471
35026,10,298.0,10.0,0.0,0.0,0.0,0.0,0.0,5472
35031,2,326.0,26.0,0.0,0.0,0.0,0.0,0.0,5473
35032,10,312.0,12.0,0.0,0.0,0.0,0.0,0.0,5474
35036,12,247.0,31.0,0.0,0.0,0.0,0.0,0.0,5475
22,6,326.0,18.0,0.0,0.0,0.0,0.0,0.0,5476
35046,6,247.0,6.0,0.0,0.0,0.0,0.0,0.0,5477
35030,3,327.0,1.0,0.0,0.0,0.0,0.0,0.0,5478
6922,22,280.0,6.0,0.0,0.0,0.0,0.0,0.0,5479
35048,3,263.0,21.0,0.0,0.0,0.0,0.0,0.0,5480
35052,10,341.0,20.0,0.0,0.0,0.0,0.0,0.0,5481
35053,9,300.0,24.0,0.0,0.0,0.0,0.0,0.0,5482
35054,3,254.0,12.0,0.0,0.0,0.0,0.0,0.0,5483
111,6,341.0,12.0,0.0,0.0,0.0,0.0,0.0,5484
35057,3,327.0,12.0,0.0,0.0,0.0,0.0,0.0,5485
35037,2,459.0,6.0,0.0,0.0,0.0,0.0,0.0,5486
35064,3,247.0,20.0,0.0,0.0,0.0,0.0,0.0,5487
35066,10,274.0,52.0,0.0,0.0,0.0,0.0,0.0,5488
35069,10,312.0,23.0,0.0,0.0,0.0,0.0,0.0,5489
35073,9,280.0,10.0,0.0,0.0,0.0,0.0,0.0,5490
35074,25,326.0,7.0,0.0,0.0,0.0,0.0,0.0,5491
35077,6,300.0,7.0,0.0,0.0,0.0,0.0,0.0,5492
35089,7,312.0,31.0,0.0,0.0,0.0,0.0,0.0,5493
35091,4,274.0,18.0,0.0,0.0,0.0,0.0,0.0,5494
35093,10,327.0,51.0,0.0,0.0,0.0,0.0,0.0,5495
35008,14,238.0,20.0,0.0,0.0,0.0,0.0,0.0,5496
35115,25,326.0,31.0,0.0,0.0,0.0,0.0,0.0,5497
35043,10,327.0,25.0,0.0,0.0,0.0,0.0,0.0,5498
35116,21,375.0,23.0,0.0,0.0,0.0,0.0,0.0,5499
35121,6,290.0,24.0,0.0,0.0,0.0,0.0,0.0,5500
35123,6,329.0,27.0,0.0,0.0,0.0,0.0,0.0,5501
35125,25,347.0,10.0,0.0,0.0,0.0,0.0,0.0,5502
35127,24,271.0,26.0,0.0,0.0,0.0,0.0,0.0,5503
35129,25,347.0,27.0,0.0,0.0,0.0,0.0,0.0,5504
35106,6,329.0,21.0,0.0,0.0,0.0,0.0,0.0,5505
35131,7,274.0,5.0,0.0,0.0,0.0,0.0,0.0,5506
35132,6,363.0,6.0,0.0,0.0,0.0,0.0,0.0,5507
35134,9,290.0,7.0,0.0,0.0,0.0,0.0,0.0,5508
35137,6,329.0,12.0,0.0,0.0,0.0,0.0,0.0,5509
35138,23,238.0,29.0,0.0,0.0,0.0,0.0,0.0,5510
35139,21,441.0,16.0,0.0,0.0,0.0,0.0,0.0,5511
35140,7,305.0,27.0,0.0,0.0,0.0,0.0,0.0,5512
35142,25,347.0,18.0,0.0,0.0,0.0,0.0,0.0,5513
35146,10,274.0,37.0,0.0,0.0,0.0,0.0,0.0,5514
35147,21,381.0,7.0,0.0,0.0,0.0,0.0,0.0,5515
35148,10,327.0,35.0,0.0,0.0,0.0,0.0,0.0,5516
35151,6,263.0,6.0,0.0,0.0,0.0,0.0,0.0,5517
35157,12,254.0,7.0,0.0,0.0,0.0,0.0,0.0,5518
35160,6,300.0,11.0,0.0,0.0,0.0,0.0,0.0,5519
35163,10,329.0,5.0,0.0,0.0,0.0,0.0,0.0,5520
35166,6,329.0,9.0,0.0,0.0,0.0,0.0,0.0,5521
35169,9,263.0,29.0,0.0,0.0,0.0,0.0,0.0,5522
35172,8,305.0,70.0,0.0,0.0,0.0,0.0,0.0,5523
35173,23,238.0,18.0,0.0,0.0,0.0,0.0,0.0,5524
35174,10,305.0,27.0,0.0,0.0,0.0,0.0,0.0,5525
35175,8,341.0,5.0,0.0,0.0,0.0,0.0,0.0,5526
35176,24,359.0,5.0,0.0,0.0,0.0,0.0,0.0,5527
35177,9,290.0,19.0,0.0,0.0,0.0,0.0,0.0,5528
35180,21,437.0,23.0,0.0,0.0,0.0,0.0,0.0,5529
35185,10,247.0,7.0,0.0,0.0,0.0,0.0,0.0,5530
35186,9,300.0,2.0,0.0,0.0,0.0,0.0,0.0,5531
35187,10,312.0,20.0,0.0,0.0,0.0,0.0,0.0,5532
35188,10,329.0,27.0,0.0,0.0,0.0,0.0,0.0,5533
1579,21,434.0,13.0,0.0,0.0,0.0,0.0,0.0,5534
35189,10,312.0,16.0,0.0,0.0,0.0,0.0,0.0,5535
35190,7,341.0,19.0,0.0,0.0,0.0,0.0,0.0,5536
35192,25,326.0,31.0,0.0,0.0,0.0,0.0,0.0,5537
35193,12,280.0,23.0,0.0,0.0,0.0,0.0,0.0,5538
35195,10,274.0,5.0,0.0,0.0,0.0,0.0,0.0,5539
35198,12,238.0,35.0,0.0,0.0,0.0,0.0,0.0,5540
35200,10,341.0,44.0,0.0,0.0,0.0,0.0,0.0,5541
35206,10,312.0,63.0,0.0,0.0,0.0,0.0,0.0,5542
35038,6,319.0,9.0,0.0,0.0,0.0,0.0,0.0,5543
35210,23,247.0,15.0,0.0,0.0,0.0,0.0,0.0,5544
35211,25,321.0,26.0,0.0,0.0,0.0,0.0,0.0,5545
35213,3,238.0,30.0,0.0,0.0,0.0,0.0,0.0,5546
